place_id,place_name,review_unique_key,star_rating,sentiment_score,review_text,likes_count,review_date_text,review_date_estimated,價格,出餐速度,功能用途,店員/服務,正餐,氛圍/風格,甜點,衛生/整潔,飲品
rebirth,Rebirth,60d22bd267ff46b1ae61324ba9ce3dc2d64ccd36dab87bbe8ad4a4bb3cf56c2f,5.0,0.0,"花釀氣泡水榮登我的最愛😍 然後店員真的好可愛,每次離開心情都超好 好想跟店員當朋友(偷偷許願 ...",0,3 年前,2023-03-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rebirth,Rebirth,349b600ca9f4f0903f296e542085654e2e9350e0891c614b10ffb790a211390c,1.0,-1.5,之前去的 但體驗感真的很差 女店員一直算錯錢 瞄到廚房看起來超髒 忘記那時候點什麼 太難吃廚房還會出來質問為什麼沒吃完 跟店員描述端出來的東西也不一樣🤣餐點:1服務:1氣氛:1,1,11 個月前,2025-04-26,0.0,0.0,0.0,-1.5,-1.5,0.0,0.0,-1.5,0.0
rebirth,Rebirth,ff8ddc3fa966ba421a420cd6955ea41b3ac41ee06ee22e67bcf7a9720c80e9dd,5.0,3.0,"超愛假日坐在店外面,抽根雪茄!很chill 餐點也超好吃!雖然通常都要等一下,但很值得!",0,5 年前,2021-03-26,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0
rebirth,Rebirth,4ba5495d2638ca5ac745a704059cc07310acfabb72ffcf5e935b288d97371a1d,4.0,2.0,"冰檸啡讚讚 口感滑順,酸甜鹹香味道均衡 非常適合夏天來上一杯服務內用建議的餐點冰檸啡",0,2 年前,2024-03-26,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0
rebirth,Rebirth,55665c4195744781b06566648429451cfa5381a44fe59f677fb11cd5dd5ef39a,1.0,-1.0,"環境髒亂、空間狹小、點的餐點裡有頭髮、豬肉也沒有熟,點的雞肉蓋飯完全沒有味道,飯整個都很濕,只有雞肉稍微鹹鹹的,氛圍很好沒錯,但有潔癖慎入⋯⋯服務內用平均每人消費金額$1-200餐點:1服務:2氣氛:3",1,11 個月前,2025-04-26,0.0,0.0,-1.0,0.0,-0.5,-1.0,0.0,-1.0,0.0
rebirth,Rebirth,1ca36b8dde2ffe1cd93ce03db7ccf0dbd95a7bb2b9e28e4ee4c784f768595ff0,5.0,2.5,"超好吃的一家店,店員活潑可愛、老闆親切有趣",0,9 年前,2017-03-26,0.0,0.0,0.0,2.5,0.0,2.5,0.0,0.0,0.0
rebirth,Rebirth,0833593cce9a96b6a61e6551d567573009174fa86153f013cebdc676926073f1,5.0,2.5,"超過100分 每道料理都很用心 很有創意,等待時間稍久 但絕對值得 店貓很可愛 會站在桌子上睡覺xD",1,5 年前,2021-03-26,0.0,0.0,0.0,0.0,1.5,1.0,0.0,0.0,0.0
rebirth,Rebirth,04fc894d6fc47fc1acf580175e56372f358cfb48ae91578417cb6a01a5739882,4.0,0.0,"公館深夜吃飯好去處 每天會更換菜單,很有驚喜感!吃飯要等一陣子,可以看看漫畫或是跟老闆聊天:)服務內用餐點類型晚餐平均每人消費金額$200-400餐點:4服務:4氣氛:4建議的餐點燒哈里薩羊肉夏卡蘇卡",0,1 年前,2025-03-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rebirth,Rebirth,9a3de876fec2f0b9bab8b9228012ca901c47260813619642fee0e982b53d8855,5.0,1.5,👍老闆風趣 好聊 冰美式很好喝 室內氣氛好 ...,1,6 年前,2020-03-26,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,1.5
rebirth,Rebirth,597252118ad97f0c1150d15616a08978f8f76d514c6578134c440f847fb36551,4.0,1.5,"夏卡蘇卡羊肉實在很好吃,但是環境油煙味稍重,老闆人很好客又和善服務內用餐點類型晚餐平均每人消費金額$200-400餐點:5服務:4氣氛:2建議的餐點燒哈里薩羊肉夏卡蘇卡",0,2 年前,2024-03-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rebirth,Rebirth,4c236d3f49867d5fbd93837e7cb5c413677a2ffb1a3f29779fa76a3265f0c164,5.0,0.0,阿姆阿姆 去年來的ㄌ 只記得我們等到有晚餐服務內用餐點類型晚餐餐點:5服務:5氣氛:5,1,2 年前,2024-03-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rebirth,Rebirth,071eb22e2600919f3aecfe623d9f5c0eb1429ecb8bd447f9adc75dfa3b0ceb9e,5.0,3.0,"無數次的回訪 這裡的餐點真的超讚 吃的是私房菜 外面吃不到的,老闆的創意和技術真的很厲害 沒有限時,可以讀書一整天再順便吃個晚餐 非常推薦",0,5 年前,2021-03-26,0.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0
rebirth,Rebirth,09517cee5257aba9bdf404f5fb1989059a66f5b6e56ad1229546683f04c366e0,5.0,4.0,"小越摩卡超讚( ́▽` )ノ 老闆 店員 都超讚的 室內室外的氣氛根本無敵服務內用餐點類型晚餐平均每人消費金額$200-400餐點:5服務:5氣氛:5吵雜程度安靜,適合交談",0,上次編輯：8 個月前,2025-07-26,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0
rebirth,Rebirth,46d529f6d2425caa03268c577e30c7160237bb1b66246b62fba18ac2e847dfc8,5.0,1.0,"路過看到店員認真在重新粉刷大型電動台的搖桿,旁邊喵喵很自在的陪伴,這個景象就值得給五星了,好chill",3,5 年前,2021-03-26,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
rebirth,Rebirth,a0653d8cfe4cbb27fedafc0d782030e162db750558e1dd7d0a489cab54077623,5.0,1.0,燈光美 氣氛佳 食物也好吃餐點:5服務:5氣氛:5,0,1 個月前,2026-02-26,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
rebirth,Rebirth,00ad828ed4f7842591dbd30fa248190783242efdf1eb3a142b3c1c1bd94a6ea2,4.0,0.0,"每日手寫菜單,老闆精心烹調,出餐速度慢要有心理準備。",0,6 年前,2020-03-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rebirth,Rebirth,d1be4fee113f22e415f83fd7fdb6ab6b21b73ee1fe664f94202669cbe35476df,4.0,0.0,"濃情巧克力真的很濃,別一次喝完,剩半杯可以再加牛奶變成新的一杯巧克力牛奶。",0,9 年前,2017-03-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rebirth,Rebirth,75903c6bb9cead7e72885c89e0fed46c54f00e9785ddac33b948c9d59c7bdb7d,1.0,-1.0,"店裡有個奇異味道 環境髒亂,等待餐點時看到老鼠跑過 所以店內燈調這麼暗,是為了讓客人看不到老鼠在跑還是環境不ok呢? 跟朋友點的餐點,味道之謎啊 希望老闆可以好好看看自己餐廳的評價來改善一下環境,真的是很可怕!餐點:1服務:4氣氛:2",1,1 年前,2025-03-26,0.0,-1.0,0.0,0.0,-0.3333333333333333,0.0,0.0,-1.0,0.0
rebirth,Rebirth,8f9ce78ede8709d9c7c0ddcccf828f470f727d2e000a0ddcd4e385851d3a45e9,3.0,0.0,"環境見人見智,但個人覺得不是太及格,室內地板油滑膩,戶外桌椅都有一定受損(椅子把手部分,但開到很晚也算台北淨土了餐點類型其他平均每人消費金額$200-400餐點:1服務:5氣氛:1特價優惠不確定特別活動其他",0,1 年前,2025-03-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rebirth,Rebirth,b352011bad84fe1d968de511c3b1354481589d59acbc3582d1cf2d7598cbc989,5.0,2.0,餐點好吃 空間舒適 可以窩在這好好的聊天與看書服務內用餐點類型晚餐,1,4 年前,2022-03-26,0.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0
rebirth,Rebirth,f41fcd9b5c4eff83c90602089b1eff1bf43142f379232796f1a104df7e848e09,2.0,0.0,"飲料普通,但那個環境真的不知道是復古風還是怎樣⋯看起來不是復古而是髒亂,灰塵超多 東西超亂,看起來只是沒整理而已。喜歡比較乾淨整潔的人可以再考慮⋯平均每人消費金額$1-200餐點:3服務:4氣氛:1",0,9 個月前,2025-06-26,0.0,0.0,0.0,2.0,2.0,-1.0,0.0,0.5,-1.0
rebirth,Rebirth,3d9cd841940c047f16f68b9e0b5fe8e379b013b7f4fb65ecd83da696a9c0bb0e,3.0,0.0,"店內氛圍較安靜,大家交談聲不會太大 燈光比較偏暗,有老書店的fu 咖啡OK 不限時 有插頭",0,5 年前,2021-03-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rebirth,Rebirth,877e4c4a8c83d2429bfbe4ef5c750f0f0f9628e2be4ec00c126a6e02fd08ec2a,5.0,1.5,我在北台灣最愛的店 沒有之一 這裡的食物超級好吃 氣氛也非常放鬆 無論是Kevin 還是貓還是鹿丸都超級可愛跟友善 就算要等很久我還是會一直來一直來一直來 94這麼簡單服務內用餐點類型晚餐,1,3 年前,2023-03-26,0.0,1.5,0.0,1.5,1.5,1.5,0.0,0.0,0.0
rebirth,Rebirth,60fb4f6f21d53453ff361937b7afdec6bc0af8ea2a9046ca830203325c0b5f12,4.0,0.0,"週日下午兩點再晚十分鐘過後才能入坐,很有個人格調的環境,很多書和漫畫,六點過後才供餐,濕氣滿重的關係,空氣和地板就。。。唯一服務的女孩很客氣和禮貌,辛苦了~ p.s老闆很風趣的感覺(偷聽對話)",0,6 年前,2020-03-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rebirth,Rebirth,f3b6a74a6b324d24b98e600fcb2fe9916616ecde5065ae4753f38259d572d448,5.0,1.0,"變換的菜單,慵懶又不失風格的咖啡廳,有創意料理、咖啡,還有調酒,適合一個來放鬆,也適合一群人的溫馨聚餐☺️",0,6 年前,2020-03-26,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
rebirth,Rebirth,098a14cff0ea5cdd51f3835b6f50b26568522f09cf24fa52cba0428f0d67df6d,4.0,1.0,"店裡氣氛很好,但位置少了點也擠了些,餐點都很特別,東西份量多也好吃,老闆開店很隨性,頗有意思。餐點都現作,所以要等比較久。",0,8 年前,2018-03-26,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0
rebirth,Rebirth,bfa833d4142c91f76afa7f4d0a95463bb95f9c24e1154af15adb953da55dcb64,5.0,1.5,"特別的地方,有種與世隔絕的感覺。食物很好吃,但要吃就是要等。等個一兩小時都是正常的。晚餐時段通常需要訂位服務內用餐點類型晚餐平均每人消費金額$200-400建議的餐點",0,3 年前,2023-03-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rebirth,Rebirth,6a6d174c078e193ba4eaeafc95d7d84b5b2775bbe3090ee7ac116e4b13784788,5.0,1.0,用餐點完到上菜要等一小時 菜色很有創意 氣氛與服務態度也不錯餐點:5服務:5氣氛:5,0,2 年前,2024-03-26,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
rebirth,Rebirth,5fda40cf41d84f1f4e95112d53e93f71217b9959e2bebc9ef2b2185c8c855475,4.0,1.0,"棉花糖可可非常濃稠,上面的棉花糖有稍微烤過,雖然有點小杯,但是蠻好喝的!覺得廁所可以再稍微乾淨些,但還是一間滿有味道跟個性的咖啡廳!",0,7 年前,2019-03-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rebirth,Rebirth,8cac0b3dd79fc7679ec84090d1bd5198d78542e3e00aba6d6d26b4238d3b1ed8,5.0,1.0,舒服溫暖的地方(冒失忘記拿背包的客人)餐點:5服務:5氣氛:5,0,1 年前,2025-03-26,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
rebirth,Rebirth,8db69b6d70432aa0fd6a1d8349a2cb93cd1e6838cc0bc3556e16b95614157b73,4.0,1.0,"油煙味偏重,空氣流通可能不太好 但食物跟氣氛都很棒!是喜歡的",0,2 年前,2024-03-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rebirth,Rebirth,bf92d854c1254f24f86508141392451bf84ad23ed319dcb161406f315812aba9,5.0,4.5,"非常好吃!很精緻特別的餐點,一吃就知道很用心。吃到有點感動QAQ 不過有點小困擾是每次吃飯都有點不太夠配,飯配上蛋也非常好吃!有人知道可不可以再加飯嗎QAQ",2,7 年前,2019-03-26,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
rebirth,Rebirth,e91445bb78d205ec0ac7c248a7f8a45c68da3796d5a1f18282c7ee0d6c5a44c2,4.0,0.0,"由於菜單只有寫在黑板上,視覺上不太清楚,花了很多時間才點好餐",0,2 年前,2024-03-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rebirth,Rebirth,6dfd4e7865cff535202fee95f8142937467b2b50ee5d228b4127f8d29750328b,4.0,1.0,"玫瑰蜂蜜釀跟熱鐵觀音奶茶都好喝,位置不多,5點來還有位置,容易客滿。",0,8 年前,2018-03-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
rebirth,Rebirth,b59778f9e7b73d6a48288917fbb53c3998b8c5219d16edba3488fe6d04740e2b,4.0,2.0,環境很chill不過空間偏小偏擠 廁所只有一間有點舊舊的雖然還算乾淨 食物的部分是偏家常的好吃,1,4 年前,2022-03-26,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0
rebirth,Rebirth,eb66c60acb464996d11390dada584fe40a461a43fe6443655367fc22ef30f69b,5.0,4.5,"主角絕對是熱食!餐點非常有創意且獨特好吃,點的羊肉夏卡蘇卡味道配上麵包味道濃郁好吃且份量超級足夠(有些飽)可以感受到老闆對待料理的認真,整間店非常有風格帶點微微的懷舊但菜單卻非常新奇有個性,需要到點才公布當天晚餐(約18:30-19:00)出餐速度也偏慢,但食物十分值得等待是我絕對會來二訪三訪的深夜食堂因為太好奇每天變化的餐點,服務人員也都很親切可愛,整體感覺非常適合學生長期逗留唸書打報告到晚上!",0,5 年前,2021-03-26,0.0,1.25,0.0,2.25,2.25,2.25,0.0,0.0,0.0
rebirth,Rebirth,c4e2f11b74b218d822bc1edcd2c3bc8daeeacfbbb896cdc3ed8d9ebb7a7a458a,5.0,1.0,老闆親手烹調的餐點好吃的沒話說 不用等的話就完美了,0,7 年前,2019-03-26,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
rebirth,Rebirth,f951e15de9ba60d3bb72be022aa798ba4f18b7c5298d0458bdbd3831af32b470,3.0,2.0,東西好吃 老闆親切 飲料很久(櫻花插件都結束了) 小小會飛的蚊很多 吃飯不咬人的蚊 吃飯要等...其實飲料也要... 等可以 小黑蚊不可以😨 很適合聊天喲!桌上有水!,2,8 年前,2018-03-26,0.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0
rebirth,Rebirth,201d2c16e14af053a515f4e1d90af9e10fc25f8b1518ff50ad938ceba3f56603,5.0,1.0,"餐點十分特別,份量極大,都是老闆獨家料理,老闆很熱情地介紹餐點,不過製作較費時。店面溫馨可愛,適合聚餐聊天、做事",0,4 年前,2022-03-26,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
rebirth,Rebirth,36d718a5f44d1aec9b6e5f009bd59e729b74e4e2f83208b3876dd9074352e858,5.0,1.5,店員真的很有趣XD 食物都超有創意超好吃 但是要等噢🥴 聊天的好去處👍 ...,1,4 年前,2022-03-26,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0
rebirth,Rebirth,17108489e83338628afb78e94b2579cda3370e2cb4207cf084a37a3db5cccd7f,4.0,0.0,當天傍晚才有手寫菜單 每天晚餐都可以吃不一樣哈哈 餵飽研究生空虛的心靈,0,8 年前,2018-03-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rebirth,Rebirth,49d255b4be3c60e059fc8c7e05f024e2997cbdddefc156929e4c99c03f83439a,4.0,1.0,"🔥燒系列:老北方酸菜 就像主廚端上桌時說的, 「醃肉的時候多加一塊鳳梨,肉質更軟爛喔」 自己吃了之後也覺得,外加外頭是沾粉炸過再燒煮,每口都糊糊的,很像寶寶食物😞 對於喜歡有嚼勁,愛大口吃肉的人 確實不夠過癮! 但但但!但!老北方的酸勁淋漓盡致 爽啦!餐點:4服務:5氣氛:5",0,2 年前,2024-03-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rebirth,Rebirth,846eeafc7440e948144455b76a3af4f4f75ec2510cb5ff3c757fe233be732c53,4.0,1.0,享用了當季食材所做的栗子蛋糕頗好吃!一塊150元服務內用餐點類型其他平均每人消費金額$1-200餐點:5服務:4氣氛:5,0,1 年前,2025-03-26,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
rebirth,Rebirth,ca8580cdd579033a3888f1f35a04716e6ee29a2668f07339e7351d47d108644d,5.0,1.5,"氛圍很棒,老闆很酷,家常菜超好吃 讀台大沒吃過rebirth的菜根本白讀",0,5 年前,2021-03-26,0.0,0.0,0.0,1.5,0.0,1.5,0.0,0.0,0.0
rebirth,Rebirth,2a4e354519b5fe9fb19f47b4981b62716a589da6c1916e368b8dffba264086d0,5.0,1.0,"一間自己很愛來但不敢帶朋友來的店 食物很讚 飲料普通(蛋酒偶爾會很好喝) 環境很~髒~ (所以不敢帶新朋友來怕被他們堵到老鼠) 儘管如此,還是台北少數讓我感覺到有人願意為我煮飯的餐廳。",4,4 年前,2022-03-26,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
rebirth,Rebirth,37cb8115b0d78efb45e58ca43654c2aff849e49aa936e5d42c5ee81a23439890,5.0,0.0,老闆會搜尋特別食材在以創意料理端上桌👍服務內用餐點類型晚餐平均每人消費金額$200-400餐點:5服務:5氣氛:5,0,2 年前,2024-03-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rebirth,Rebirth,a36e33d4ad45eb8a5ddd766ef98796c6114ded4b7bd4a4b6690131fd82673c28,1.0,-1.0,"很抱歉,但是咖啡館的整體環境髒亂到一個無法形容的境界,不可思議!平均每人消費金額$1-200",0,3 個月前,2025-12-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0
rebirth,Rebirth,88854b1ff3c3f4851527e513b23ac68bf520e966e8e38c906d2412306bd48ee2,5.0,1.0,"餐點好吃,用料紮實,又富有創意巧思 謝謝店員很詳盡的介紹",0,5 年前,2021-03-26,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
rebirth,Rebirth,c216fd3eb86cfc0d6e6367af61c72fc77dc3dc43d8cc394ac56c263d9f9ca6af,3.0,1.0,"炸牛肉咖哩 沒什麼咖哩味 有加香菜 若不接受可以告知。 想吃炸的話沒有炸的口感,如果是想要常見的咖哩口味可能會失望,但是份量足夠,牛排口感不會過老。店裡氛圍很好,可以感受到老闆佈置的用心。隨主餐附送的小菜是醃漬鮪魚,味道還行一樣有加香菜,經過醃漬後較嚐不出鮪魚的鮮味。湯品不出色,熱度不夠,湯色混濁、偏油且沒什麼味道。以初訪而已餐點並不出色,但也可能是剛好沒點到推薦的菜色。 以裝潢、氣氛而已願意再來訪看看。平均每人消費金額$400-600餐點:2服務:4氣氛:4",0,11 個月前,2025-04-26,0.0,0.0,0.0,0.5,-0.2,1.0,0.0,0.0,0.0
rebirth,Rebirth,db42a96bd58006926d6d760c75a363707f1ec24018ba412ab7f297a2f6e01f50,4.0,0.0,"偽裝成咖啡店的餐廳!每日菜單均會更動,跟著全店客人一起等放飯時間有種回到大學的感覺,除了用餐環境整潔度稍低,餐點調味、用料,以及料理方式都很特色。",1,7 年前,2019-03-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rebirth,Rebirth,240ca35e820c906eaa24e9a76e5142223948a83bb2dac451c838bb0373e4610c,1.0,0.0,"七點進餐廳,告知我們餐點會等半小時 最後餐點上桌時已經 8:44 了 而比我晚進來的客人都已經吃完了 甚至有對店裡常客,在我點餐後才來電預約點餐。最後也比我早上菜。 雖然食物表現不差,但記得來吃之前別餓肚子來。或者先成為常客後再來吧。否則可能要等上快兩小時。 忘了說:我點的是炸雞。朋友點一夜干煎魚大概8:30來。",3,6 年前,2020-03-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rebirth,Rebirth,a2e54062446f5d8a451d440ceb34aadbb48d93bd2715791df29a9feb46c06805,5.0,2.0,"很棒的主廚料理,私房菜的口感:帝王新鮮食材,親民消費價格,公主接待熱情,值得來此慢慢品嚐👍👍👍 ...",1,5 年前,2021-03-26,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
rebirth,Rebirth,4930efb938419a8c497f09371944c4bbf1c87f9546bd0ec590c3366f533cae3d,5.0,4.5,"非常棒的餐廳,餐點絕對獨特,喜歡餐廳的氛圍,有個性又溫暖的老闆與人員,值得推薦,也將是口袋名單的秘密基地服務內用餐點類型晚餐平均每人消費金額$200-400餐點:5服務:5氣氛:5",2,上次編輯：3 年前,2023-03-26,0.0,0.0,0.0,4.5,4.5,4.5,0.0,0.0,0.0
rebirth,Rebirth,3ec16d9d3f2bde33cbd290c5a711df68f129b33ee16c3fe79224d7d65eea9e17,5.0,1.5,"青醬蛋蛋大餅 (素)vegan / meat-free 非常好吃非常頂,份量頗大 現烤麵包外酥內軟,上層表面滿滿的蔬菜和披薩一樣多!餐點:5服務:5氣氛:5",0,2 年前,2024-03-26,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0
rebirth,Rebirth,64986bb0fb2304ce3e27572d2df0772326b7dd12aded0eb7101168a972831a59,5.0,0.0,".: Rebirth :. . 〔 鄰鄰炒麵 〕 〔 黑糖牛奶 〕 . FOOD 🍳🍝☕️ POV 🎮🕰🚪🪑 SERVICE ☺️🌝 RATE ⭐️⭐️⭐️〰️〰️ PRICE 120-400NT$ . COMMENT 門牌一直讓我想到在Amsterdam 的coffee shop,快樂到半夜兩點鐘。 . #huhtaipei #咖啡 #咖啡廳 #台北 #台北美食 #coffee #taipei #taipeifood #foodie #taiwan #🇹🇼",2,5 年前,2021-03-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rebirth,Rebirth,af697b61b20f1729d491e0fe64008d87cf44ea4c7d5540368e22682d261333f9,5.0,3.5,"奶油烤蔬菜超美味,吃過最好吃的炸湯圓就是Kevin的! 店裏舒服到讓人不想走。",0,7 年前,2019-03-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rebirth,Rebirth,0ca9b6ab49ac0146173dcb637f725a42b08f48c6055ed155e2b98532ec7ee316,5.0,-1.0,巴斯克蛋糕普通 建議點優格之類的 飲料也比較不甜篇健康,2,4 年前,2022-03-26,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,-1.0
rebirth,Rebirth,54bc0315dcf5dcd2233d512b9b7d544d8a41da4a10cc352479a9e0f04a0b7c1a,5.0,0.0,"很有風格的餐廳,老闆的私房菜很特別,漫畫都是小時候的回憶",2,5 年前,2021-03-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rebirth,Rebirth,05786e545eba5b09c0c0b6de53c9acf6f0073a6864f5c1107621de904d09ab51,2.0,0.0,"個人很愛蛋料理,於是點了蛋的披薩 但我看到很少的蛋,不推 希望下次有機會試試看其他道服務內用餐點類型晚餐平均每人消費金額$200-400餐點:2服務:5氣氛:3",0,2 年前,2024-03-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rebirth,Rebirth,23a0f50ae764a6cf3dec2aac4550a35475a9f32faac44068a25109d6534b0045,5.0,2.0,肉桂捲好好吃 一定要點 服務態度好 氣氛好 就是位子擠了一點 但是可以安靜工作讀書的好地方 蘋果磅蛋糕普普通通 但還可以接受,2,5 年前,2021-03-26,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
rebirth,Rebirth,0919d085a43b24182d836575c6b0efb2134f825832995e115690673b6ffe2237,5.0,1.5,"尋找咖啡廳的過程一個幸運回頭來到的寶藏咖啡廳! 氣氛一整個很復古 店員人超好餐點CP值高也很好吃~會一直關心你的需求! 總之大推~~適合跟朋友一起聊天的地方,吃飯也適合!服務內用餐點類型晚餐平均每人消費金額$200-400",0,2 年前,2024-03-26,0.0,0.0,0.0,0.75,0.5,1.5,0.0,0.0,0.0
rebirth,Rebirth,f775944e47d894d2045afb848db13e2ab4031673ecf5a2cba701a1d87d28c469,5.0,5.0,"初訪沒吃完,就想來第二次🤣 每道菜都豪好吃♥️♥️♥️ 牆上的菜單實在是太多,還好有店員神推薦,吃到意想不到的好料,也不用在牆前罰站太久🤣 #椒鹽鮟鱇魚 肉質超有嚼勁,完全不像在吃魚~ #黃花酸辣羊肉 愛吃辣的人必點,腰瘦好吃,不敢吃辣的me拼著也要多吃兩口😋 #自製花釀 有點像桂花釀的感覺,熱熱喝好舒心♥️ #黑糖牛奶 甜甜黑糖完美襯出香醇奶香🐮 #鴉片布丁 直接原地加點🤣 就跟他的名字一樣,一開吃就停不下來,不到10分鐘就整盤被消滅🤪 老闆說原本是隨意弄弄的員餐,大家直接狂吃都不說話,後來就變正式餐點了( ̄▽ ̄) 在這邊吃飯很有趣,老闆偶爾會飄來聊聊天,告訴你怎麼吃最對味,也會分享這個食材多讚,還有店裡哪些是他很用心佈置的小角落,最讚的一點是營業時間對夜貓人超友善,不知不覺就會在這邊待很久😝",1,3 年前,2023-03-26,0.0,0.0,0.0,5.0,5.0,5.0,5.0,0.0,0.0
rebirth,Rebirth,a092a09d23366d27832b051eed1ff4719ee681045807676cb3af390c88bb5db7,5.0,0.0,"廚師料理非常厲害,雖然有些要等比較久,畢竟是咖啡廳不是餐廳,但真的是小巷弄裡的神廚!",2,8 年前,2018-03-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rebirth,Rebirth,a1f9fb292c553c857f9b7017b3cdd85a028eabfa3840d2f2b34290ffddb542a3,4.0,0.0,非常吃氛圍的店 喜好落差很大 套餐幾乎都是牛羊魚為主 還有炒飯、麵服務內用餐點類型晚餐平均每人消費金額$200-400建議的餐點冰檸啡,0,1 年前,2025-03-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rebirth,Rebirth,3b719d3f4bdddd03e265d3f40b015504aad73664e9f30f8c058dd453014a9cb0,1.0,3.0,打了兩次電話 第一次被直接掛斷 第二次接起來 剛準備要開口訂位 另一頭的小姐:「不好意思這邊今天沒有營業喔」然後完全沒等我說話就直接掛斷 讚喔 食物不錯啦 但接電話的態度絕對值得這個一顆星餐點:5服務:1氣氛:5,0,6 個月前,2025-09-26,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
rebirth,Rebirth,57dc80e03692939efbfa012b4ad2a0f9489e250ed11da3d3536d795bf8c2ae3b,5.0,1.0,"內用空間不大但氣氛很放鬆,點餐上餐服務親切細心,上餐速度蠻快速的,營業時間較晚,只收現金,餐點口味多有特色有創意,是一般比較少見的。服務內用餐點類型晚餐平均每人消費金額$600-800餐點:4服務:5氣氛:5",1,2 年前,2024-03-26,0.0,1.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0
rebirth,Rebirth,bea1ee675be4ab512a1e8741d34d35778588978b4660f1dd033f3871824c732f,3.0,0.0,"一走進店內就有濃濃的濕味和霉味。飲食方面還行,我點了鐵觀音鮮奶茶和芒果塔。但環境實在不太舒適,也沒有冷氣。",3,6 年前,2020-03-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
